node_id,feature_id,value
139920,3,1.0
139921,2,1.0
139921,3,1.0
139922,0,1.0
139922,2,1.0
139922,3,1.0
139924,0,1.0
139925,0,1.0
139925,2,1.0
139925,3,1.0
139926,0,1.0
139926,2,1.0
139926,3,1.0
139927,0,1.0
139928,0,1.0
139928,2,1.0
139928,3,1.0
139929,0,1.0
139929,2,1.0
139929,3,1.0
139930,0,1.0
139931,2,1.0
139932,2,1.0
139932,3,1.0
139933,0,1.0
139933,2,1.0
139933,3,1.0
139934,0,1.0
139934,2,1.0
139935,0,1.0
139935,2,1.0
139936,0,1.0
139936,2,1.0
139937,0,1.0
139937,2,1.0
139937,3,1.0
139938,0,1.0
139938,2,1.0
139940,2,1.0
139941,3,1.0
139943,2,1.0
139944,2,1.0
139944,3,1.0
139945,0,1.0
139945,2,1.0
139946,3,1.0
139947,0,1.0
139947,2,1.0
139948,2,1.0
139950,3,1.0
139951,0,1.0
139951,2,1.0
139951,3,1.0
139952,0,1.0
139952,2,1.0
139952,3,1.0
139953,0,1.0
139953,2,1.0
139953,3,1.0
139954,0,1.0
139955,0,1.0
139955,2,1.0
139955,3,1.0
139956,2,1.0
139956,3,1.0
139957,0,1.0
139957,2,1.0
139957,3,1.0
139958,2,1.0
139959,0,1.0
139959,2,1.0
139959,3,1.0
139960,0,1.0
139960,2,1.0
139960,3,1.0
139961,0,1.0
139961,2,1.0
139961,3,1.0
139962,2,1.0
139962,3,1.0
139963,3,1.0
139964,0,1.0
139964,2,1.0
139964,3,1.0
139967,2,1.0
139967,3,1.0
139969,2,1.0
139969,3,1.0
139970,0,1.0
139970,2,1.0
139970,3,1.0
139971,0,1.0
139971,2,1.0
139972,0,1.0
139972,2,1.0
139972,3,1.0
139973,2,1.0
139974,0,1.0
139974,2,1.0
139975,2,1.0
139976,2,1.0
139977,0,1.0
139977,2,1.0
139977,3,1.0
139978,2,1.0
139978,3,1.0
139979,0,1.0
139979,2,1.0
139979,3,1.0
139980,0,1.0
139980,2,1.0
139981,0,1.0
139981,2,1.0
139982,0,1.0
139982,2,1.0
139983,2,1.0
139984,0,1.0
139984,2,1.0
139984,3,1.0
139985,2,1.0
139986,0,1.0
139986,2,1.0
139986,3,1.0
139987,0,1.0
139987,2,1.0
139988,2,1.0
139989,0,1.0
139989,2,1.0
139990,3,1.0
139991,0,1.0
139991,2,1.0
139992,0,1.0
139992,1,1.0
139993,0,1.0
139993,2,1.0
139994,2,1.0
139994,3,1.0
139995,0,1.0
139995,2,1.0
139995,3,1.0
139996,2,1.0
139996,3,1.0
139997,0,1.0
139997,2,1.0
139997,3,1.0
140000,0,1.0
140000,2,1.0
140000,3,1.0
140001,2,1.0
140002,0,1.0
140002,2,1.0
140002,3,1.0
140003,2,1.0
140003,3,1.0
140004,2,1.0
140005,2,1.0
140006,0,1.0
140006,2,1.0
140008,0,1.0
140008,2,1.0
140009,0,1.0
140009,2,1.0
140009,3,1.0
140010,3,1.0
140011,0,1.0
140012,0,1.0
140012,3,1.0
140013,2,1.0
140013,3,1.0
140014,0,1.0
140015,0,1.0
140015,2,1.0
140016,3,1.0
140017,2,1.0
140017,3,1.0
140018,0,1.0
140018,3,1.0
140019,0,1.0
140019,2,1.0
140020,0,1.0
140020,3,1.0
140021,2,1.0
140022,2,1.0
140022,3,1.0
140023,0,1.0
140023,2,1.0
140023,3,1.0
140024,2,1.0
140024,3,1.0
140026,0,1.0
140027,2,1.0
140027,3,1.0
140028,0,1.0
140028,3,1.0
140029,0,1.0
140029,1,1.0
140029,2,1.0
140030,0,1.0
140030,2,1.0
140030,3,1.0
140031,2,1.0
140031,3,1.0
140032,1,1.0
140033,0,1.0
140033,2,1.0
140033,3,1.0
140034,2,1.0
140034,3,1.0
140035,0,1.0
140035,3,1.0
140036,0,1.0
140039,0,1.0
140039,2,1.0
140039,3,1.0
140040,0,1.0
140040,3,1.0
140041,0,1.0
140041,2,1.0
140041,3,1.0
140042,2,1.0
140042,3,1.0
140044,0,1.0
140044,2,1.0
140045,0,1.0
140045,2,1.0
140045,3,1.0
140046,0,1.0
140046,2,1.0
140046,3,1.0
140047,0,1.0
140047,2,1.0
140047,3,1.0
140048,0,1.0
140048,2,1.0
140049,2,1.0
140049,3,1.0
140050,0,1.0
140050,3,1.0
140051,2,1.0
140051,3,1.0
140053,2,1.0
140054,3,1.0
140055,0,1.0
140055,2,1.0
140055,3,1.0
140057,2,1.0
140058,0,1.0
140058,3,1.0
140060,2,1.0
140060,3,1.0
140062,0,1.0
140063,0,1.0
140063,3,1.0
140064,0,1.0
140065,0,1.0
140065,2,1.0
140065,3,1.0
140066,0,1.0
140066,2,1.0
140066,3,1.0
140067,0,1.0
140068,3,1.0
140069,2,1.0
140070,0,1.0
140070,3,1.0
140071,2,1.0
140072,0,1.0
140072,2,1.0
140072,3,1.0
140073,2,1.0
140073,3,1.0
140074,0,1.0
140074,2,1.0
140075,0,1.0
140075,2,1.0
140076,2,1.0
140076,3,1.0
140077,0,1.0
140077,2,1.0
140077,3,1.0
140079,2,1.0
140080,2,1.0
140081,0,1.0
140081,2,1.0
140081,3,1.0
140082,3,1.0
140083,2,1.0
140083,3,1.0
140084,2,1.0
140085,0,1.0
140085,2,1.0
140086,0,1.0
140086,2,1.0
140087,0,1.0
140088,2,1.0
140088,3,1.0
140089,0,1.0
140089,2,1.0
140090,0,1.0
140090,2,1.0
140091,0,1.0
140091,2,1.0
140092,0,1.0
140092,3,1.0
140094,0,1.0
140094,2,1.0
140094,3,1.0
140095,0,1.0
140095,3,1.0
140096,1,1.0
140096,2,1.0
140097,0,1.0
140097,2,1.0
140097,3,1.0
140098,2,1.0
140098,3,1.0
140099,1,1.0
140099,2,1.0
140100,2,1.0
140101,2,1.0
140101,3,1.0
140102,2,1.0
140102,3,1.0
140103,0,1.0
140103,2,1.0
140103,3,1.0
140104,0,1.0
140104,2,1.0
140104,3,1.0
140106,0,1.0
140106,3,1.0
140107,2,1.0
140107,3,1.0
140108,1,1.0
140108,2,1.0
140109,0,1.0
140109,2,1.0
140109,3,1.0
140110,2,1.0
140110,3,1.0
140111,0,1.0
140113,0,1.0
140113,2,1.0
140114,2,1.0
140115,2,1.0
140116,0,1.0
140116,2,1.0
140116,3,1.0
140117,2,1.0
140118,0,1.0
140118,2,1.0
140118,3,1.0
140119,2,1.0
140120,2,1.0
140120,3,1.0
140121,2,1.0
140121,3,1.0
140122,3,1.0
140123,0,1.0
140123,2,1.0
140124,3,1.0
140125,2,1.0
140126,2,1.0
140126,3,1.0
140127,0,1.0
140128,2,1.0
140129,2,1.0
140129,3,1.0
140130,2,1.0
140131,2,1.0
140131,3,1.0
140133,3,1.0
140134,3,1.0
140135,0,1.0
140135,2,1.0
140136,3,1.0
140137,2,1.0
140137,3,1.0
140139,2,1.0
140140,2,1.0
140140,3,1.0
140141,0,1.0
140141,2,1.0
140141,3,1.0
140142,0,1.0
140142,2,1.0
140143,0,1.0
140143,2,1.0
140143,3,1.0
140144,0,1.0
140144,2,1.0
140144,3,1.0
140147,3,1.0
140148,0,1.0
140148,2,1.0
140148,3,1.0
140149,0,1.0
140149,2,1.0
140149,3,1.0
140150,2,1.0
140151,2,1.0
140151,3,1.0
140152,1,1.0
140152,2,1.0
140153,0,1.0
140153,2,1.0
140153,3,1.0
140154,2,1.0
140154,3,1.0
140155,0,1.0
140155,2,1.0
140156,0,1.0
140156,3,1.0
140157,0,1.0
140157,2,1.0
140158,2,1.0
140159,3,1.0
140161,0,1.0
140161,3,1.0
140162,2,1.0
140162,3,1.0
140163,0,1.0
140163,2,1.0
140164,0,1.0
140164,2,1.0
140165,0,1.0
140165,2,1.0
140165,3,1.0
140166,0,1.0
140166,2,1.0
140166,3,1.0
140168,0,1.0
140168,2,1.0
140169,0,1.0
140170,0,1.0
140170,2,1.0
140171,0,1.0
140171,2,1.0
140172,0,1.0
140172,2,1.0
140172,3,1.0
140173,0,1.0
140173,2,1.0
140174,0,1.0
140174,2,1.0
140175,2,1.0
140177,1,1.0
140177,2,1.0
140178,0,1.0
140178,2,1.0
140178,3,1.0
140179,2,1.0
140179,3,1.0
140180,0,1.0
140180,2,1.0
140180,3,1.0
140182,0,1.0
140182,3,1.0
140183,0,1.0
140183,2,1.0
140183,3,1.0
140184,0,1.0
140184,2,1.0
140185,0,1.0
140185,2,1.0
140186,0,1.0
140186,2,1.0
140186,3,1.0
140187,0,1.0
140187,2,1.0
140187,3,1.0
140188,2,1.0
140188,3,1.0
140189,2,1.0
140190,0,1.0
140190,2,1.0
140190,3,1.0
140191,2,1.0
140193,2,1.0
140195,0,1.0
140195,2,1.0
140196,2,1.0
140196,3,1.0
140197,0,1.0
140197,2,1.0
140197,3,1.0
140198,1,1.0
140198,2,1.0
140199,0,1.0
140199,3,1.0
140200,2,1.0
140201,0,1.0
140201,2,1.0
140201,3,1.0
140202,2,1.0
140202,3,1.0
140203,0,1.0
140203,2,1.0
140204,2,1.0
140204,3,1.0
140205,2,1.0
140206,0,1.0
140206,3,1.0
140207,2,1.0
140208,0,1.0
140208,2,1.0
140209,0,1.0
140209,2,1.0
140209,3,1.0
140210,0,1.0
140210,1,1.0
140210,2,1.0
140211,0,1.0
140211,1,1.0
140213,0,1.0
140213,2,1.0
140213,3,1.0
140214,0,1.0
140214,2,1.0
140215,2,1.0
140216,0,1.0
140216,2,1.0
140217,0,1.0
140217,2,1.0
140217,3,1.0
140218,0,1.0
140218,2,1.0
140218,3,1.0
140220,2,1.0
140220,3,1.0
140221,0,1.0
140221,2,1.0
140221,3,1.0
140222,3,1.0
140223,2,1.0
140224,0,1.0
140225,1,1.0
140225,2,1.0
140226,2,1.0
140227,0,1.0
140227,2,1.0
140227,3,1.0
140232,0,1.0
140232,2,1.0
140232,3,1.0
140233,0,1.0
140233,2,1.0
140234,2,1.0
140234,3,1.0
140235,2,1.0
140235,3,1.0
140236,0,1.0
140236,2,1.0
140237,3,1.0
140238,0,1.0
140238,2,1.0
140238,3,1.0
140239,0,1.0
140239,2,1.0
140239,3,1.0
140240,2,1.0
140241,0,1.0
140241,2,1.0
140242,0,1.0
140242,2,1.0
140242,3,1.0
140243,0,1.0
140243,3,1.0
140244,2,1.0
140245,0,1.0
140245,2,1.0
140247,0,1.0
140247,2,1.0
140247,3,1.0
140248,1,1.0
140248,2,1.0
140249,2,1.0
140249,3,1.0
140250,3,1.0
140251,2,1.0
140251,3,1.0
140252,0,1.0
140253,0,1.0
140253,2,1.0
140253,3,1.0
140254,2,1.0
140254,3,1.0
140255,2,1.0
140255,3,1.0
140256,0,1.0
140256,2,1.0
140256,3,1.0
140257,3,1.0
140258,0,1.0
140258,2,1.0
140258,3,1.0
140259,3,1.0
140261,2,1.0
140262,2,1.0
140263,0,1.0
140264,0,1.0
140264,2,1.0
140264,3,1.0
140265,2,1.0
140266,2,1.0
140267,2,1.0
140268,0,1.0
140268,2,1.0
140269,1,1.0
140269,2,1.0
140270,0,1.0
140270,2,1.0
140270,3,1.0
140271,2,1.0
140272,2,1.0
140272,3,1.0
140273,0,1.0
140273,3,1.0
140274,2,1.0
140275,0,1.0
140275,2,1.0
140276,3,1.0
140277,0,1.0
140277,2,1.0
140277,3,1.0
140278,0,1.0
140278,2,1.0
140279,2,1.0
140279,3,1.0
140280,2,1.0
140280,3,1.0
140281,1,1.0
140282,0,1.0
140282,2,1.0
140282,3,1.0
140283,0,1.0
140283,2,1.0
140283,3,1.0
140285,0,1.0
140285,2,1.0
140286,0,1.0
140286,2,1.0
140286,3,1.0
140287,0,1.0
140287,2,1.0
140288,2,1.0
140288,3,1.0
140289,0,1.0
140289,2,1.0
140290,2,1.0
140291,2,1.0
140292,0,1.0
140293,0,1.0
140295,2,1.0
140296,2,1.0
140296,3,1.0
140297,0,1.0
140297,2,1.0
140297,3,1.0
140298,0,1.0
140298,2,1.0
140299,0,1.0
140299,2,1.0
140299,3,1.0
140300,0,1.0
140300,3,1.0
140301,2,1.0
140302,1,1.0
140302,2,1.0
140303,2,1.0
140304,2,1.0
140305,2,1.0
140305,3,1.0
140306,0,1.0
140306,3,1.0
140307,0,1.0
140307,2,1.0
140308,2,1.0
140308,3,1.0
140309,0,1.0
140310,2,1.0
140311,3,1.0
140313,0,1.0
140313,2,1.0
140313,3,1.0
140314,1,1.0
140315,3,1.0
140316,2,1.0
140316,3,1.0
140317,2,1.0
140317,3,1.0
140318,2,1.0
140318,3,1.0
140321,0,1.0
140321,3,1.0
140322,3,1.0
140323,2,1.0
140324,0,1.0
140324,3,1.0
140325,2,1.0
140326,0,1.0
140326,2,1.0
140327,1,1.0
140327,2,1.0
140328,3,1.0
140330,2,1.0
140330,3,1.0
140331,0,1.0
140331,2,1.0
140331,3,1.0
140332,3,1.0
140333,0,1.0
140333,2,1.0
140333,3,1.0
140334,2,1.0
140335,2,1.0
140337,2,1.0
140338,0,1.0
140338,2,1.0
140339,3,1.0
140340,2,1.0
140341,0,1.0
140341,2,1.0
140342,0,1.0
140342,3,1.0
140344,0,1.0
140344,2,1.0
140344,3,1.0
140345,0,1.0
140345,2,1.0
140345,3,1.0
140346,0,1.0
140346,2,1.0
140347,0,1.0
140347,3,1.0
140348,1,1.0
140349,0,1.0
140349,2,1.0
140349,3,1.0
140350,2,1.0
140350,3,1.0
140351,0,1.0
140351,2,1.0
140351,3,1.0
140352,0,1.0
140352,2,1.0
140353,0,1.0
140353,2,1.0
140354,2,1.0
140355,2,1.0
140356,2,1.0
140357,0,1.0
140357,2,1.0
140358,2,1.0
140358,3,1.0
140359,2,1.0
140359,3,1.0
140360,2,1.0
140360,3,1.0
140361,2,1.0
140362,1,1.0
140362,3,1.0
140363,0,1.0
140363,3,1.0
140364,0,1.0
140364,2,1.0
140365,0,1.0
140365,2,1.0
140365,3,1.0
140366,0,1.0
140366,2,1.0
140367,0,1.0
140367,2,1.0
140368,0,1.0
140368,3,1.0
140369,0,1.0
140369,3,1.0
140370,2,1.0
140370,3,1.0
140371,0,1.0
140371,2,1.0
140371,3,1.0
140372,0,1.0
140372,2,1.0
140372,3,1.0
140373,2,1.0
140373,3,1.0
140374,0,1.0
140374,2,1.0
140374,3,1.0
140375,0,1.0
140375,2,1.0
140376,0,1.0
140376,2,1.0
140377,0,1.0
140377,2,1.0
140378,0,1.0
140379,0,1.0
140379,2,1.0
140379,3,1.0
140380,0,1.0
140380,2,1.0
140380,3,1.0
140381,0,1.0
140382,2,1.0
140383,2,1.0
140385,2,1.0
140386,0,1.0
140387,0,1.0
140388,2,1.0
140389,0,1.0
140389,2,1.0
140389,3,1.0
140390,3,1.0
140391,2,1.0
140392,3,1.0
140393,2,1.0
140394,0,1.0
140394,2,1.0
140395,0,1.0
140395,3,1.0
140396,0,1.0
140396,3,1.0
140398,0,1.0
140398,2,1.0
140398,3,1.0
140399,2,1.0
140399,3,1.0
140401,0,1.0
140401,2,1.0
140401,3,1.0
140402,0,1.0
140402,2,1.0
140404,0,1.0
140404,2,1.0
140404,3,1.0
140405,2,1.0
140406,0,1.0
140406,3,1.0
140407,2,1.0
140408,0,1.0
140408,2,1.0
140408,3,1.0
140409,0,1.0
140409,2,1.0
140409,3,1.0
140410,3,1.0
140412,0,1.0
140412,2,1.0
140412,3,1.0
140413,2,1.0
140413,3,1.0
140414,2,1.0
140414,3,1.0
140415,2,1.0
140415,3,1.0
140416,0,1.0
140416,2,1.0
140417,2,1.0
140418,2,1.0
140419,3,1.0
140420,0,1.0
140420,2,1.0
140420,3,1.0
140421,2,1.0
140421,3,1.0
140422,0,1.0
140422,2,1.0
140422,3,1.0
140423,0,1.0
140423,2,1.0
140423,3,1.0
140424,0,1.0
140424,2,1.0
140424,3,1.0
140426,0,1.0
140426,2,1.0
140427,0,1.0
140427,2,1.0
140428,2,1.0
140428,3,1.0
140429,2,1.0
140429,3,1.0
140430,0,1.0
140430,2,1.0
140430,3,1.0
140431,0,1.0
140431,2,1.0
140432,2,1.0
140435,0,1.0
140435,2,1.0
140435,3,1.0
140436,2,1.0
140437,0,1.0
140437,2,1.0
140437,3,1.0
140438,0,1.0
140438,2,1.0
140439,3,1.0
140440,0,1.0
140440,2,1.0
140440,3,1.0
140441,2,1.0
140442,0,1.0
140442,2,1.0
140442,3,1.0
140443,0,1.0
140443,2,1.0
140444,2,1.0
140444,3,1.0
140445,2,1.0
140445,3,1.0
140446,0,1.0
140446,2,1.0
140447,0,1.0
140448,2,1.0
140449,0,1.0
140449,2,1.0
140449,3,1.0
140450,2,1.0
140451,2,1.0
140452,1,1.0
140452,2,1.0
140453,0,1.0
140453,3,1.0
140454,0,1.0
140454,2,1.0
140455,0,1.0
140455,2,1.0
140456,2,1.0
140457,2,1.0
140458,0,1.0
140458,2,1.0
140458,3,1.0
140459,2,1.0
140460,0,1.0
140460,2,1.0
140460,3,1.0
140461,2,1.0
140461,3,1.0
140462,3,1.0
140463,2,1.0
140464,0,1.0
140464,2,1.0
140464,3,1.0
140465,0,1.0
140465,3,1.0
140466,0,1.0
140466,2,1.0
140467,0,1.0
140467,2,1.0
140467,3,1.0
140468,2,1.0
140468,3,1.0
140469,2,1.0
140470,0,1.0
140470,2,1.0
140470,3,1.0
140471,0,1.0
140471,2,1.0
140472,2,1.0
140473,0,1.0
140473,2,1.0
140474,2,1.0
140474,3,1.0
140475,3,1.0
140476,0,1.0
140476,2,1.0
140477,0,1.0
140477,2,1.0
140477,3,1.0
140478,2,1.0
140478,3,1.0
140479,0,1.0
140479,2,1.0
140479,3,1.0
140480,2,1.0
140481,2,1.0
140482,3,1.0
140483,0,1.0
140483,2,1.0
140484,2,1.0
140484,3,1.0
140485,2,1.0
140485,3,1.0
140486,0,1.0
140486,2,1.0
140486,3,1.0
140487,2,1.0
140488,0,1.0
140488,2,1.0
140488,3,1.0
140489,3,1.0
140490,2,1.0
140491,2,1.0
140491,3,1.0
140492,2,1.0
140493,0,1.0
140493,2,1.0
140493,3,1.0
140494,0,1.0
140494,2,1.0
140494,3,1.0
140495,0,1.0
140495,2,1.0
140496,0,1.0
140496,3,1.0
140497,0,1.0
140497,3,1.0
140498,0,1.0
140498,2,1.0
140498,3,1.0
140499,2,1.0
140500,2,1.0
140501,2,1.0
140502,2,1.0
140502,3,1.0
140503,0,1.0
140503,2,1.0
140503,3,1.0
140504,0,1.0
140504,2,1.0
140504,3,1.0
140505,0,1.0
140505,2,1.0
140506,0,1.0
140506,2,1.0
140506,3,1.0
140507,2,1.0
140507,3,1.0
140508,0,1.0
140508,2,1.0
140508,3,1.0
140510,1,1.0
140510,2,1.0
140511,3,1.0
140512,0,1.0
140512,2,1.0
140512,3,1.0
140513,0,1.0
140513,2,1.0
140513,3,1.0
140514,0,1.0
140514,2,1.0
140514,3,1.0
140516,0,1.0
140516,1,1.0
140517,2,1.0
140518,0,1.0
140518,2,1.0
140518,3,1.0
140519,2,1.0
140520,0,1.0
140520,2,1.0
140520,3,1.0
140522,2,1.0
140523,2,1.0
140523,3,1.0
140524,2,1.0
140525,0,1.0
140525,2,1.0
140527,0,1.0
140527,2,1.0
140528,0,1.0
140528,2,1.0
140529,3,1.0
140530,0,1.0
140530,2,1.0
140531,0,1.0
140531,2,1.0
140531,3,1.0
140532,0,1.0
140532,2,1.0
140532,3,1.0
140533,2,1.0
140533,3,1.0
140534,2,1.0
140534,3,1.0
140535,0,1.0
140535,2,1.0
140535,3,1.0
140536,2,1.0
140537,0,1.0
140537,2,1.0
140538,2,1.0
140539,2,1.0
140541,0,1.0
140541,2,1.0
140541,3,1.0
140542,0,1.0
140542,2,1.0
140543,2,1.0
140544,2,1.0
140544,3,1.0
140545,2,1.0
140546,0,1.0
140546,2,1.0
140547,0,1.0
140547,2,1.0
140550,2,1.0
140550,3,1.0
140551,0,1.0
140551,2,1.0
140552,0,1.0
140552,1,1.0
140552,2,1.0
140553,0,1.0
140554,0,1.0
140554,2,1.0
140555,2,1.0
140556,0,1.0
140556,2,1.0
140556,3,1.0
140557,2,1.0
140558,2,1.0
140559,0,1.0
140559,2,1.0
140559,3,1.0
140560,0,1.0
140560,2,1.0
140562,0,1.0
140562,2,1.0
140563,0,1.0
140563,2,1.0
140564,0,1.0
140564,1,1.0
140564,2,1.0
140565,2,1.0
140565,3,1.0
140566,0,1.0
140566,2,1.0
140566,3,1.0
140567,2,1.0
140567,3,1.0
140568,0,1.0
140568,2,1.0
140569,2,1.0
140570,0,1.0
140570,2,1.0
140571,2,1.0
140572,0,1.0
140572,3,1.0
140573,2,1.0
140574,2,1.0
140574,3,1.0
140575,0,1.0
140575,2,1.0
140575,3,1.0
140576,3,1.0
140577,0,1.0
140577,2,1.0
140577,3,1.0
140578,0,1.0
140578,3,1.0
140579,0,1.0
140581,0,1.0
140581,2,1.0
140581,3,1.0
140582,0,1.0
140582,3,1.0
140583,2,1.0
140585,0,1.0
140585,3,1.0
140586,0,1.0
140586,2,1.0
140587,0,1.0
140587,3,1.0
140588,0,1.0
140588,2,1.0
140588,3,1.0
140591,0,1.0
140591,2,1.0
140591,3,1.0
140592,0,1.0
140593,2,1.0
140593,3,1.0
140594,0,1.0
140594,3,1.0
140595,2,1.0
140596,3,1.0
140597,2,1.0
140598,3,1.0
140599,0,1.0
140599,2,1.0
140599,3,1.0
140600,0,1.0
140600,2,1.0
140600,3,1.0
140601,0,1.0
140601,2,1.0
140602,0,1.0
140602,2,1.0
140602,3,1.0
140603,2,1.0
140604,0,1.0
140604,3,1.0
140605,2,1.0
140605,3,1.0
140606,0,1.0
140606,2,1.0
140607,2,1.0
140607,3,1.0
140608,1,1.0
140608,2,1.0
140609,2,1.0
140609,3,1.0
140610,0,1.0
140610,2,1.0
140610,3,1.0
140611,0,1.0
140611,2,1.0
140611,3,1.0
140612,2,1.0
140613,2,1.0
140614,3,1.0
140615,0,1.0
140615,2,1.0
140616,0,1.0
140616,2,1.0
140616,3,1.0
140617,0,1.0
140617,2,1.0
140617,3,1.0
140619,0,1.0
140620,2,1.0
140620,3,1.0
140623,0,1.0
140623,2,1.0
140623,3,1.0
140624,0,1.0
140624,2,1.0
140625,2,1.0
140626,0,1.0
140627,0,1.0
140627,2,1.0
140628,2,1.0
140629,0,1.0
140629,2,1.0
140630,0,1.0
140630,2,1.0
140631,2,1.0
140632,0,1.0
140633,0,1.0
140633,2,1.0
140633,3,1.0
140634,2,1.0
140636,0,1.0
140636,3,1.0
140637,2,1.0
140638,0,1.0
140638,2,1.0
140638,3,1.0
140640,2,1.0
140640,3,1.0
140641,0,1.0
140641,2,1.0
140642,0,1.0
140642,2,1.0
140643,0,1.0
140643,2,1.0
140645,2,1.0
140646,0,1.0
140646,2,1.0
140646,3,1.0
140647,2,1.0
140647,3,1.0
140648,2,1.0
140649,2,1.0
140650,0,1.0
140650,2,1.0
140651,2,1.0
140652,2,1.0
140653,0,1.0
140653,2,1.0
140654,0,1.0
140654,2,1.0
140654,3,1.0
140655,0,1.0
140655,2,1.0
140655,3,1.0
140656,0,1.0
140656,2,1.0
140657,2,1.0
140658,2,1.0
140660,0,1.0
140660,2,1.0
140661,0,1.0
140661,2,1.0
140662,0,1.0
140662,3,1.0
140663,2,1.0
140664,0,1.0
140664,2,1.0
140664,3,1.0
140665,3,1.0
140667,2,1.0
140667,3,1.0
140668,2,1.0
140668,3,1.0
140669,2,1.0
140670,2,1.0
140671,3,1.0
140672,2,1.0
140672,3,1.0
140673,2,1.0
140673,3,1.0
140674,2,1.0
140674,3,1.0
140675,0,1.0
140675,2,1.0
140675,3,1.0
140676,0,1.0
140676,2,1.0
140678,2,1.0
140679,0,1.0
140679,2,1.0
140680,0,1.0
140680,2,1.0
140681,2,1.0
140682,2,1.0
140683,2,1.0
140684,2,1.0
140684,3,1.0
140685,2,1.0
140685,3,1.0
140687,2,1.0
140687,3,1.0
140689,2,1.0
140690,0,1.0
140691,0,1.0
140691,2,1.0
140691,3,1.0
140692,0,1.0
140692,2,1.0
140692,3,1.0
140693,0,1.0
140693,2,1.0
140694,0,1.0
140694,2,1.0
140695,0,1.0
140697,0,1.0
140698,3,1.0
140699,0,1.0
140699,2,1.0
140699,3,1.0
140700,2,1.0
140701,3,1.0
140702,2,1.0
140703,0,1.0
140703,2,1.0
140703,3,1.0
140705,1,1.0
140705,2,1.0
140706,0,1.0
140706,2,1.0
140707,2,1.0
140708,2,1.0
140709,2,1.0
140711,2,1.0
140711,3,1.0
140712,2,1.0
140712,3,1.0
140714,2,1.0
140715,2,1.0
140715,3,1.0
140716,0,1.0
140716,2,1.0
140716,3,1.0
140717,3,1.0
140718,2,1.0
140719,2,1.0
140719,3,1.0
140720,2,1.0
140721,3,1.0
140722,0,1.0
140722,2,1.0
140723,0,1.0
140723,3,1.0
140724,0,1.0
140724,2,1.0
140726,2,1.0
140726,3,1.0
140727,2,1.0
140728,0,1.0
140728,2,1.0
140729,2,1.0
140729,3,1.0
140730,2,1.0
140731,2,1.0
140732,2,1.0
140732,3,1.0
140733,0,1.0
140733,2,1.0
140733,3,1.0
140734,2,1.0
140734,3,1.0
140735,2,1.0
140736,0,1.0
140736,2,1.0
140736,3,1.0
140737,2,1.0
140738,0,1.0
140738,2,1.0
140739,2,1.0
140739,3,1.0
140740,0,1.0
140740,2,1.0
140740,3,1.0
140741,0,1.0
140741,2,1.0
140742,0,1.0
140742,2,1.0
140742,3,1.0
140743,0,1.0
140743,2,1.0
140744,0,1.0
140744,2,1.0
140745,2,1.0
140747,0,1.0
140747,2,1.0
140748,0,1.0
140748,2,1.0
140748,3,1.0
140749,3,1.0
140750,0,1.0
140750,2,1.0
140751,0,1.0
140751,2,1.0
140752,0,1.0
140752,2,1.0
140753,0,1.0
140753,2,1.0
140754,2,1.0
140755,0,1.0
140755,2,1.0
140755,3,1.0
140756,2,1.0
140756,3,1.0
140757,0,1.0
140757,2,1.0
140757,3,1.0
140758,2,1.0
140758,3,1.0
140759,0,1.0
140759,2,1.0
140759,3,1.0
140761,2,1.0
140763,0,1.0
140763,3,1.0
140765,3,1.0
140766,2,1.0
140766,3,1.0
140767,2,1.0
140767,3,1.0
140768,0,1.0
140768,2,1.0
140768,3,1.0
140770,0,1.0
140770,2,1.0
140772,0,1.0
140772,2,1.0
140772,3,1.0
140773,2,1.0
140773,3,1.0
140774,0,1.0
140774,2,1.0
140775,2,1.0
140775,3,1.0
140776,0,1.0
140776,2,1.0
140776,3,1.0
140777,1,1.0
140777,2,1.0
140778,0,1.0
140778,3,1.0
140780,0,1.0
140780,2,1.0
140781,0,1.0
140781,2,1.0
140781,3,1.0
140782,0,1.0
140782,3,1.0
140783,0,1.0
140783,2,1.0
140784,2,1.0
140785,2,1.0
140786,0,1.0
140786,2,1.0
140787,1,1.0
140787,2,1.0
140788,0,1.0
140788,2,1.0
140788,3,1.0
140789,2,1.0
140789,3,1.0
140790,0,1.0
140790,2,1.0
140791,2,1.0
140792,2,1.0
140793,2,1.0
140793,3,1.0
140794,0,1.0
140794,2,1.0
140794,3,1.0
140795,2,1.0
140796,0,1.0
140796,2,1.0
140797,2,1.0
140798,0,1.0
140798,2,1.0
140798,3,1.0
140799,2,1.0
140800,2,1.0
140800,3,1.0
140801,2,1.0
140801,3,1.0
140802,0,1.0
140802,3,1.0
140803,2,1.0
140803,3,1.0
140804,0,1.0
140804,2,1.0
140804,3,1.0
140805,0,1.0
140806,2,1.0
140806,3,1.0
140807,0,1.0
140807,2,1.0
140808,2,1.0
140809,2,1.0
140810,0,1.0
140810,2,1.0
140810,3,1.0
140811,0,1.0
140811,2,1.0
140811,3,1.0
140812,2,1.0
140813,2,1.0
140813,3,1.0
140814,0,1.0
140814,2,1.0
140815,0,1.0
140815,2,1.0
140815,3,1.0
140816,3,1.0
140818,0,1.0
140818,2,1.0
140819,0,1.0
140819,2,1.0
140819,3,1.0
140820,0,1.0
140820,2,1.0
140821,2,1.0
140822,2,1.0
